topic,topic_num,titles,urls,lat,long,category,image_urls
famili just time peopl year home life day,0,"['A whole new ball game, you can feel good about (and from) this snack – Maple Ridge News', 'Victoria’s 2020 Graduates – A Time to Celebrate – Maple Ridge News', 'Land ho! 2020 Vancouver International Boat Show features something for everyone – Maple Ridge News']","['https://www.mapleridgenews.com/life/a-whole-new-ball-game-you-can-feel-good-about-and-from-this-snack/', 'https://www.mapleridgenews.com/life/victorias-2020-graduates-a-time-to-celebrate/', 'https://www.mapleridgenews.com/marketplace/land-ho-2020-vancouver-international-boat-show-features-something-for-everyone/']",-122.595583,49.220778,lifestyle,"['https://www.mapleridgenews.com/life/a-whole-new-ball-game-you-can-feel-good-about-and-from-this-snack/', 'https://www.mapleridgenews.com/life/victorias-2020-graduates-a-time-to-celebrate/', 'https://www.mapleridgenews.com/marketplace/land-ho-2020-vancouver-international-boat-show-features-something-for-everyone/']"
famili just time peopl year home life day,0,['Bike lanes? Do we have to go through this again?'],['https://www.thestar.com/autos/opinion/2020/07/10/bike-lanes-do-we-have-to-go-through-this-again.html'],-35.2174626,149.0770321,lifestyle,['https://www.thestar.com/autos/opinion/2020/07/10/bike-lanes-do-we-have-to-go-through-this-again.html']
famili just time peopl year home life day,0,"[""In The Margins: Residential schools failed 'to take the Indian out of the child'""]",['https://www.therecord.com/entertainment/books/2020/02/01/in-the-margins-residential-schools-failed-to-take-the-indian-out-of-the-child.html'],0.0,0.0,lifestyle,['https://www.therecord.com/entertainment/books/2020/02/01/in-the-margins-residential-schools-failed-to-take-the-indian-out-of-the-child.html']
famili just time peopl year home life day,0,['Suburban Chronicles: Cutting myself some slack as my clothes become tighter'],['https://www.therecord.com/life/opinion/2020/07/10/suburban-chronicles-cutting-myself-some-slack-as-my-clothes-become-tighter.html'],19.4326296,-99.1331785,lifestyle,['https://www.therecord.com/life/opinion/2020/07/10/suburban-chronicles-cutting-myself-some-slack-as-my-clothes-become-tighter.html']
famili just time peopl year home life day,0,['$1M treasure hunt triggered by Michigan jeweller'],['https://torontosun.com/news/world/1m-treasure-hunt-triggered-by-michigan-jeweller'],43.6211955,-84.6824346,lifestyle,['https://torontosun.com/news/world/1m-treasure-hunt-triggered-by-michigan-jeweller']
famili just time peopl year home life day,0,['Colin Jost knows what he has: ‘A Very Punchable Face’'],['https://www.thestar.com/entertainment/2020/07/10/colin-jost-knows-what-he-has-a-very-punchable-face.html'],41.04362980000001,-71.94387532055404,lifestyle,['https://www.thestar.com/entertainment/2020/07/10/colin-jost-knows-what-he-has-a-very-punchable-face.html']
famili just time peopl year home life day,0,"['David Bergen on pandemic reading: ‘The stories are not about the plague and death, but about life’']",['https://www.thestar.com/entertainment/books/2020/05/08/david-bergen-on-pandemic-reading-the-stories-are-not-about-the-plague-and-death-but-about-life.html'],45.4972159,-73.61036419999999,lifestyle,['https://www.thestar.com/entertainment/books/2020/05/08/david-bergen-on-pandemic-reading-the-stories-are-not-about-the-plague-and-death-but-about-life.html']
famili just time peopl year home life day,0,['Collin Morikawa builds big lead at Muirfield Village before storms'],['https://www.therecord.com/ts/sports/golf/2020/07/10/collin-morikawa-builds-big-lead-at-muirfield-village-before-storms.html'],33.42514,-86.61934699999999,lifestyle,['https://www.therecord.com/ts/sports/golf/2020/07/10/collin-morikawa-builds-big-lead-at-muirfield-village-before-storms.html']
famili just time peopl year home life day,0,['Your family staycation could look like this – Maple Ridge News'],['https://www.mapleridgenews.com/marketplace/discover-this-sweet-summer-getaway-for-your-family/'],50.239611100000005,-117.7974031,lifestyle,['https://www.mapleridgenews.com/marketplace/discover-this-sweet-summer-getaway-for-your-family/']
famili just time peopl year home life day,0,['Hot dog champs repeat as July 4 gluttony fest moves indoors'],['https://www.cp24.com/world/hot-dog-champs-repeat-as-july-4-gluttony-fest-moves-indoors-1.5010985'],31.3355141,77.34489079999999,lifestyle,['https://www.cp24.com/world/hot-dog-champs-repeat-as-july-4-gluttony-fest-moves-indoors-1.5010985']
famili just time peopl year home life day,0,['UPDATE: Man who murdered Kitchener woman dies in prison'],['https://www.therecord.com/news/waterloo-region/2020/07/14/man-who-murdered-kitchener-woman-dies-in-prison.html'],46.500283,-66.75018299999999,lifestyle,['https://www.therecord.com/news/waterloo-region/2020/07/14/man-who-murdered-kitchener-woman-dies-in-prison.html']
famili just time peopl year home life day,0,['I Don’t Know If My Kids Will Ever See Their Grandparents Again'],['https://www.cbc.ca/parents/learning/view/covid-19-grandparents-and-the-future'],49.12120935,-56.696296212741,lifestyle,['https://www.cbc.ca/parents/learning/view/covid-19-grandparents-and-the-future']
famili just time peopl year home life day,0,"['New documentary is a rousing tribute to erotic photo legend Helmut Newton, and it doesn’t skip his glitzy death']",['https://www.thestar.com/entertainment/opinion/2020/07/17/new-documentary-is-a-rousing-tribute-to-erotic-photo-legend-helmut-newton-and-it-doesnt-skip-his-glitzy-death.html'],30.8118989,-93.740504,lifestyle,['https://www.thestar.com/entertainment/opinion/2020/07/17/new-documentary-is-a-rousing-tribute-to-erotic-photo-legend-helmut-newton-and-it-doesnt-skip-his-glitzy-death.html']
famili just time peopl year home life day,0,['Flash From the Past: Famous 20th century private eye is rooted in Kitchener'],['https://www.therecord.com/life/local-history/2020/07/10/flash-from-the-past-famous-20th-century-private-eye-is-rooted-in-kitchener.html'],32.271930600000005,-100.3987748,lifestyle,['https://www.therecord.com/life/local-history/2020/07/10/flash-from-the-past-famous-20th-century-private-eye-is-rooted-in-kitchener.html']
famili just time peopl year home life day,0,"['Competitive eaters nearing human limit of hot dog consumption, study says']",['https://www.ctvnews.ca/lifestyle/competitive-eaters-nearing-human-limit-of-hot-dog-consumption-study-says-1.5025164'],35.6729639,-79.03929190000001,lifestyle,['https://www.ctvnews.ca/lifestyle/competitive-eaters-nearing-human-limit-of-hot-dog-consumption-study-says-1.5025164']
famili just time peopl year home life day,0,"['Why #visiblemending is trending', 'The Gin Fizz, with an Ontario twist (and a bonus bartender pro tip)', 'Some tricks for a proper Manhattan (Hint: don’t forget the bitters)', 'Amateur northern Ontario nature photographer captures two simultaneous celestial events', ""'School saved me' from abuse as a child, says mom calling for kids' return to classrooms""]","['https://www.thestar.com/life/2020/04/09/why-visiblemending-is-trending.html', 'https://www.thestar.com/life/food_wine/2020/07/03/the-gin-fizz-with-an-ontario-twist-and-a-bonus-bartender-pro-tip.html', 'https://www.thestar.com/life/food_wine/advice/2020/07/11/some-tricks-for-a-proper-manhattan-hint-dont-forget-the-bitters.html', 'https://northernontario.ctvnews.ca/amateur-northern-ontario-nature-photographer-captures-two-simultaneous-celestial-events-1.5026999', 'https://www.ctvnews.ca/health/coronavirus/school-saved-me-from-abuse-as-a-child-says-mom-calling-for-kids-return-to-classrooms-1.5026884']",50.000678,-86.000977,lifestyle,"['https://www.thestar.com/life/2020/04/09/why-visiblemending-is-trending.html', 'https://www.thestar.com/life/food_wine/2020/07/03/the-gin-fizz-with-an-ontario-twist-and-a-bonus-bartender-pro-tip.html', 'https://www.thestar.com/life/food_wine/advice/2020/07/11/some-tricks-for-a-proper-manhattan-hint-dont-forget-the-bitters.html', 'https://northernontario.ctvnews.ca/amateur-northern-ontario-nature-photographer-captures-two-simultaneous-celestial-events-1.5026999', 'https://www.ctvnews.ca/health/coronavirus/school-saved-me-from-abuse-as-a-child-says-mom-calling-for-kids-return-to-classrooms-1.5026884']"
famili just time peopl year home life day,0,"[""Cast of 'The Office' gives shout-out to University of Guelph grads"", 'Victoria man with dementia unexpectedly creates 113 pieces of positive art', '$775M Greater Victoria sewage treatment plant nears completion', ""TDSB says it will find 'creative' way to keep French in pandemic plan"", 'Hidden Gems: Exploring your own Ottawa neighbourhood this summer']","['https://kitchener.ctvnews.ca/cast-of-the-office-gives-shout-out-to-university-of-guelph-grads-1.5028722', 'https://vancouverisland.ctvnews.ca/victoria-man-with-dementia-unexpectedly-creates-113-pieces-of-positive-art-1.5027680', 'https://vancouverisland.ctvnews.ca/775m-greater-victoria-sewage-treatment-plant-nears-completion-1.5027568', 'https://toronto.ctvnews.ca/tdsb-says-it-will-find-creative-way-to-keep-french-in-pandemic-plan-1.5026626', 'https://ottawa.ctvnews.ca/hidden-gems-exploring-your-own-ottawa-neighbourhood-this-summer-1.5027077']",-75.69747199999998,45.421861,lifestyle,"['https://kitchener.ctvnews.ca/cast-of-the-office-gives-shout-out-to-university-of-guelph-grads-1.5028722', 'https://vancouverisland.ctvnews.ca/victoria-man-with-dementia-unexpectedly-creates-113-pieces-of-positive-art-1.5027680', 'https://vancouverisland.ctvnews.ca/775m-greater-victoria-sewage-treatment-plant-nears-completion-1.5027568', 'https://toronto.ctvnews.ca/tdsb-says-it-will-find-creative-way-to-keep-french-in-pandemic-plan-1.5026626', 'https://ottawa.ctvnews.ca/hidden-gems-exploring-your-own-ottawa-neighbourhood-this-summer-1.5027077']"
famili just time peopl year home life day,0,['Comet NEOWISE delights local stargazers'],['https://www.therecord.com/news/waterloo-region/2020/07/13/comet-neowise-delights-local-stargazers.html'],53.0898943,7.3869777,lifestyle,['https://www.therecord.com/news/waterloo-region/2020/07/13/comet-neowise-delights-local-stargazers.html']
famili just time peopl year home life day,0,"['Women rule the latest crime fiction, along with a darkly comic turn from Scott Turow', 'Chilliwack author pens memoir of her dad, releases book for Father’s Day – Chilliwack Progress']","['https://www.thestar.com/entertainment/books/2020/06/17/women-rule-the-latest-crime-fiction-along-with-a-darkly-comic-turn-from-scott-turow.html', 'https://www.theprogress.com/entertainment/chilliwack-author-pens-memoir-of-her-dad-releases-book-for-fathers-day/']",48.856696899999996,2.3514616000000004,lifestyle,"['https://www.thestar.com/entertainment/books/2020/06/17/women-rule-the-latest-crime-fiction-along-with-a-darkly-comic-turn-from-scott-turow.html', 'https://www.theprogress.com/entertainment/chilliwack-author-pens-memoir-of-her-dad-releases-book-for-fathers-day/']"
famili just time peopl year home life day,0,"[""Couple finds out they're living with thousands of bees after fresh honey drips down their walls""]",['https://www.ctvnews.ca/world/couple-finds-out-they-re-living-with-thousands-of-bees-after-fresh-honey-drips-down-their-walls-1.5025459'],40.9699889,-77.72788309999999,lifestyle,['https://www.ctvnews.ca/world/couple-finds-out-they-re-living-with-thousands-of-bees-after-fresh-honey-drips-down-their-walls-1.5025459']
famili just time peopl year home life day,0,['Family celebrates COVID-19 survivor’s 102nd birthday outside Mississauga nursing home'],['https://toronto.ctvnews.ca/family-celebrates-covid-19-survivor-s-102nd-birthday-outside-mississauga-nursing-home-1.5017773'],12.750348599999999,122.7312101,lifestyle,['https://toronto.ctvnews.ca/family-celebrates-covid-19-survivor-s-102nd-birthday-outside-mississauga-nursing-home-1.5017773']
famili just time peopl year home life day,0,"['Yes, you can drink wine on the rocks (plus one to chill you might not expect)']",['https://www.thestar.com/life/food_wine/advice/2020/07/09/yes-you-can-drink-wine-on-the-rocks-plus-one-to-chill-you-might-not-expect.html'],40.0332629,-7.889626299999999,lifestyle,['https://www.thestar.com/life/food_wine/advice/2020/07/09/yes-you-can-drink-wine-on-the-rocks-plus-one-to-chill-you-might-not-expect.html']
famili just time peopl year home life day,0,"['Experience BC’s Northern Wild, Nature on a Whole New Scale – Abbotsford News']",['https://www.abbynews.com/marketplace/experience-bcs-northern-wild-nature-on-a-whole-new-scale/'],37.1815024,-77.21531440000001,lifestyle,['https://www.abbynews.com/marketplace/experience-bcs-northern-wild-nature-on-a-whole-new-scale/']
famili just time peopl year home life day,0,"['This 19-year-old nursing student makes $1,000 a month working part-time at a cafe and is worried about mounting student debt. How can she prepare for the future?']",['https://www.thestar.com/business/personal_finance/2020/07/13/this-19-year-old-nursing-student-makes-1000-a-month-working-part-time-at-a-cafe-and-is-worried-about-mounting-student-debt-how-can-she-prepare-for-the-future.html'],43.1982425,-5.4865067000000005,lifestyle,['https://www.thestar.com/business/personal_finance/2020/07/13/this-19-year-old-nursing-student-makes-1000-a-month-working-part-time-at-a-cafe-and-is-worried-about-mounting-student-debt-how-can-she-prepare-for-the-future.html']
famili just time peopl year home life day,0,['Harry and Meghan’s frigid farewell from royals proves them right to run'],['https://www.thestar.com/entertainment/opinion/2020/03/10/harry-and-meghans-frigid-farewell-from-royals-proves-them-right-to-run.html'],16.417144200000006,120.62425026968478,lifestyle,['https://www.thestar.com/entertainment/opinion/2020/03/10/harry-and-meghans-frigid-farewell-from-royals-proves-them-right-to-run.html']
famili just time peopl year home life day,0,['This tiny B.C community wanted to buy a forest to save it from loggers. The world chipped in'],['https://www.thestar.com/news/canada/2020/07/12/they-wanted-to-buy-a-forest-to-save-it-from-loggers-the-world-chipped-in.html'],69.20832075,-113.83157798986956,lifestyle,['https://www.thestar.com/news/canada/2020/07/12/they-wanted-to-buy-a-forest-to-save-it-from-loggers-the-world-chipped-in.html']
